Measure,Dependent Measure
7a9eef45-e5b9-48d2-9ff6-efcaa724ff19,fa80fa93-21e3-4437-b82a-16d2e391b0fe
5086f6fa-b5fc-44a1-9ffb-1ab0b9cf076b,213912b2-7a86-4b95-8458-915d4cf76f80
96fe32fa-7a4c-4583-b63d-5d538b5d6998,213912b2-7a86-4b95-8458-915d4cf76f80
213912b2-7a86-4b95-8458-915d4cf76f80,c45fc5fa-b35f-41e8-b6c2-ac32bfcdc751
96fe32fa-7a4c-4583-b63d-5d538b5d6998,c45fc5fa-b35f-41e8-b6c2-ac32bfcdc751
fdd35fb3-63c7-4bf5-a01b-26fe91116099,65c2c3f0-fe29-4b27-b387-1f090cf27ff2
c03d22cb-c25f-4132-b919-3bccb57609ec,65c2c3f0-fe29-4b27-b387-1f090cf27ff2
65c2c3f0-fe29-4b27-b387-1f090cf27ff2,b178a8b0-da7e-43ca-a61e-fdc5c9f5dfa3
c03d22cb-c25f-4132-b919-3bccb57609ec,b178a8b0-da7e-43ca-a61e-fdc5c9f5dfa3
398a6adb-e7d6-4bbb-95eb-846449f059e3,12945531-9904-4257-97db-a3fc1b5ce3da
86defef5-95c2-4bd3-92f3-a811601e826a,5ff95934-08d6-4d71-9ce1-e0704851f39a
c8be4175-21ea-41fa-8640-40f01cd1a439,ee31d594-0294-4352-b64b-296d19ec6515
72afd404-cab4-4639-996c-a12dc8aa3130,2e7ac7b4-1abf-40c1-99b1-9075a91d8173
3230a5c9-0b5a-409a-be4a-73e9646d93af,31710fbc-bbf9-42c2-b334-cd3d8c0df608
c1c09864-a2a8-41a4-81c1-c16d78377e17,2cd41d3c-bb3f-48e7-b7f3-9856047c733e
92dd2d4f-42c2-46a1-b217-19e285be5410,2cd41d3c-bb3f-48e7-b7f3-9856047c733e
2cd41d3c-bb3f-48e7-b7f3-9856047c733e,8be64e23-3f87-4a41-8a21-8117f99f6203
b8a6a82b-f42d-4066-83bb-04d5ecd86b68,8be64e23-3f87-4a41-8a21-8117f99f6203
2cd41d3c-bb3f-48e7-b7f3-9856047c733e,b8a6a82b-f42d-4066-83bb-04d5ecd86b68
8be64e23-3f87-4a41-8a21-8117f99f6203,18ea59e8-1f9f-4948-ab3a-bd652a1ef49c
b8a6a82b-f42d-4066-83bb-04d5ecd86b68,18ea59e8-1f9f-4948-ab3a-bd652a1ef49c
8d0d22d3-ac0f-4eab-b1ef-07d982753a99,2c0cdca0-2656-4dfc-987b-9943cf07fd08
92dd2d4f-42c2-46a1-b217-19e285be5410,2c0cdca0-2656-4dfc-987b-9943cf07fd08
2c0cdca0-2656-4dfc-987b-9943cf07fd08,43681556-ebc6-4c98-a20f-6b13c918d7c6
2c0cdca0-2656-4dfc-987b-9943cf07fd08,f9c139f9-bb7d-43ed-98fb-d600ab041d02
43681556-ebc6-4c98-a20f-6b13c918d7c6,f9c139f9-bb7d-43ed-98fb-d600ab041d02
f9c139f9-bb7d-43ed-98fb-d600ab041d02,470ac7e1-de7a-4c85-9694-c7df486f7229
43681556-ebc6-4c98-a20f-6b13c918d7c6,470ac7e1-de7a-4c85-9694-c7df486f7229
6e922708-ea0c-487b-9fc9-8a2f69bb6cb7,9f08cec5-4df5-4610-9858-9549cb3e1e3f
cc57504e-067e-45f7-9503-f380d1f9e193,9f08cec5-4df5-4610-9858-9549cb3e1e3f
628cfdc9-162a-4637-8ff7-e4a2c6ea2576,9f08cec5-4df5-4610-9858-9549cb3e1e3f
99a60408-24a1-4848-beeb-b973cc470f7e,6473800e-8e49-46de-8a03-23b9f0a5a01d
99a60408-24a1-4848-beeb-b973cc470f7e,e9102306-20bc-43da-8104-9d2c9218d948
99a60408-24a1-4848-beeb-b973cc470f7e,a3222db3-e060-4500-9998-90489b39733e
99a60408-24a1-4848-beeb-b973cc470f7e,72afd404-cab4-4639-996c-a12dc8aa3130
99a60408-24a1-4848-beeb-b973cc470f7e,e8814dda-52bd-4771-b0c8-b5819f294fbb
99a60408-24a1-4848-beeb-b973cc470f7e,3230a5c9-0b5a-409a-be4a-73e9646d93af
99a60408-24a1-4848-beeb-b973cc470f7e,42dfce93-63a3-4dbb-b6f1-1ae11c93531c
99a60408-24a1-4848-beeb-b973cc470f7e,5e811ccb-302e-459a-9b9b-4acee0018c7a
99a60408-24a1-4848-beeb-b973cc470f7e,5f8d8073-58dc-4897-b37d-b5fdb405fbfa
99a60408-24a1-4848-beeb-b973cc470f7e,4dc71c00-1328-4d7c-b4a8-7f7d1eba6a56
99a60408-24a1-4848-beeb-b973cc470f7e,5612f18a-37bb-4a56-aaae-f6867a7ff96d
6473800e-8e49-46de-8a03-23b9f0a5a01d,61c8c7dd-8826-48d6-ac05-3c76f7498814
9f08cec5-4df5-4610-9858-9549cb3e1e3f,61c8c7dd-8826-48d6-ac05-3c76f7498814
e9102306-20bc-43da-8104-9d2c9218d948,a5ce6f18-492b-4000-9727-b2446817c7a4
9f08cec5-4df5-4610-9858-9549cb3e1e3f,a5ce6f18-492b-4000-9727-b2446817c7a4
a3222db3-e060-4500-9998-90489b39733e,5dcfe427-8029-427f-bb48-ff0fd1e7f39b
9f08cec5-4df5-4610-9858-9549cb3e1e3f,5dcfe427-8029-427f-bb48-ff0fd1e7f39b
72afd404-cab4-4639-996c-a12dc8aa3130,0b88de7b-769c-4c43-b783-0a960f01a575
9f08cec5-4df5-4610-9858-9549cb3e1e3f,0b88de7b-769c-4c43-b783-0a960f01a575
e8814dda-52bd-4771-b0c8-b5819f294fbb,adff9a89-0913-4ccf-b008-dde54038c2e1
9f08cec5-4df5-4610-9858-9549cb3e1e3f,adff9a89-0913-4ccf-b008-dde54038c2e1
3230a5c9-0b5a-409a-be4a-73e9646d93af,5efbfe6c-16de-4ebe-b61a-fd6cbe2bfebc
9f08cec5-4df5-4610-9858-9549cb3e1e3f,5efbfe6c-16de-4ebe-b61a-fd6cbe2bfebc
42dfce93-63a3-4dbb-b6f1-1ae11c93531c,ee4b734d-acc8-49bd-8b08-adabe3e9071c
9f08cec5-4df5-4610-9858-9549cb3e1e3f,ee4b734d-acc8-49bd-8b08-adabe3e9071c
5e811ccb-302e-459a-9b9b-4acee0018c7a,984b011b-b47e-41d2-9a67-701036f49b44
9f08cec5-4df5-4610-9858-9549cb3e1e3f,984b011b-b47e-41d2-9a67-701036f49b44
5f8d8073-58dc-4897-b37d-b5fdb405fbfa,81ed7ee6-76c9-42ae-94b6-68e70edeb1f0
9f08cec5-4df5-4610-9858-9549cb3e1e3f,81ed7ee6-76c9-42ae-94b6-68e70edeb1f0
4dc71c00-1328-4d7c-b4a8-7f7d1eba6a56,c1ba3990-ca4e-439c-8a6e-02e3c2ee692f
9f08cec5-4df5-4610-9858-9549cb3e1e3f,c1ba3990-ca4e-439c-8a6e-02e3c2ee692f
5612f18a-37bb-4a56-aaae-f6867a7ff96d,9b7b041e-403f-4a39-a0e5-e49ef1ca79a8
9f08cec5-4df5-4610-9858-9549cb3e1e3f,9b7b041e-403f-4a39-a0e5-e49ef1ca79a8
6473800e-8e49-46de-8a03-23b9f0a5a01d,5d599e47-b755-46cb-8e09-5b1210a19ebe
6473800e-8e49-46de-8a03-23b9f0a5a01d,8f2cf3c2-19d9-44bb-ae97-e78b20266dc6
5d599e47-b755-46cb-8e09-5b1210a19ebe,8f2cf3c2-19d9-44bb-ae97-e78b20266dc6
42dfce93-63a3-4dbb-b6f1-1ae11c93531c,42af22b5-463e-4778-9933-f0867efe3357
42dfce93-63a3-4dbb-b6f1-1ae11c93531c,ba5bff34-b579-40b8-b708-d7bed4f4a3d8
42af22b5-463e-4778-9933-f0867efe3357,ba5bff34-b579-40b8-b708-d7bed4f4a3d8
e9102306-20bc-43da-8104-9d2c9218d948,e355599f-77ef-4439-a8bc-531ef87f416f
e9102306-20bc-43da-8104-9d2c9218d948,34234e90-6de4-4195-9e6d-557663ef163c
e355599f-77ef-4439-a8bc-531ef87f416f,34234e90-6de4-4195-9e6d-557663ef163c
5e811ccb-302e-459a-9b9b-4acee0018c7a,dc418fe9-cffd-41b0-b7be-7bcf9bfc9834
5e811ccb-302e-459a-9b9b-4acee0018c7a,12298598-fefa-4fcf-b26f-f54ea6f5ec6a
dc418fe9-cffd-41b0-b7be-7bcf9bfc9834,12298598-fefa-4fcf-b26f-f54ea6f5ec6a
4dc71c00-1328-4d7c-b4a8-7f7d1eba6a56,666acb5c-3442-42e0-8995-6f95a6ce6cc6
4dc71c00-1328-4d7c-b4a8-7f7d1eba6a56,1f70b7c1-607a-4cda-8392-bd6179e94149
666acb5c-3442-42e0-8995-6f95a6ce6cc6,1f70b7c1-607a-4cda-8392-bd6179e94149
5612f18a-37bb-4a56-aaae-f6867a7ff96d,b595aa33-3066-4848-a32f-007a8893cab7
5612f18a-37bb-4a56-aaae-f6867a7ff96d,00114c48-7071-4c07-867b-ba0d3b90c7c5
b595aa33-3066-4848-a32f-007a8893cab7,00114c48-7071-4c07-867b-ba0d3b90c7c5
72afd404-cab4-4639-996c-a12dc8aa3130,d248cc6f-9127-4d1a-89d7-f8451ac863c3
72afd404-cab4-4639-996c-a12dc8aa3130,be15e014-3818-439c-a806-c20719bfa721
d248cc6f-9127-4d1a-89d7-f8451ac863c3,be15e014-3818-439c-a806-c20719bfa721
3230a5c9-0b5a-409a-be4a-73e9646d93af,1209af7b-2b20-406c-a89b-867d9680b89b
3230a5c9-0b5a-409a-be4a-73e9646d93af,5c0b9b3a-8896-45ca-91dd-9e52ced0ccbe
1209af7b-2b20-406c-a89b-867d9680b89b,5c0b9b3a-8896-45ca-91dd-9e52ced0ccbe
a3222db3-e060-4500-9998-90489b39733e,1b974165-dd0a-41c7-9e82-361e7e047dc0
a3222db3-e060-4500-9998-90489b39733e,d7492421-5be9-4962-bf07-cb2475cbebd5
1b974165-dd0a-41c7-9e82-361e7e047dc0,d7492421-5be9-4962-bf07-cb2475cbebd5
5f8d8073-58dc-4897-b37d-b5fdb405fbfa,e9a56609-1938-41b3-8335-1de66a345730
5f8d8073-58dc-4897-b37d-b5fdb405fbfa,d247a351-f8de-494e-956f-1dc5e1da3ebb
e9a56609-1938-41b3-8335-1de66a345730,d247a351-f8de-494e-956f-1dc5e1da3ebb
e8814dda-52bd-4771-b0c8-b5819f294fbb,305aebb3-c143-4554-98b2-2d17c338ed92
e8814dda-52bd-4771-b0c8-b5819f294fbb,76f4ce60-6ee6-47b3-ae8d-0276a6832ddf
305aebb3-c143-4554-98b2-2d17c338ed92,76f4ce60-6ee6-47b3-ae8d-0276a6832ddf
9b7b041e-403f-4a39-a0e5-e49ef1ca79a8,44a76e40-93fe-47b9-b289-056229663c31
48b1fd59-32b3-4646-a711-c3462f1988e6,44a76e40-93fe-47b9-b289-056229663c31
9b7b041e-403f-4a39-a0e5-e49ef1ca79a8,48b1fd59-32b3-4646-a711-c3462f1988e6
c1ba3990-ca4e-439c-8a6e-02e3c2ee692f,5f6cedc1-7996-457d-893b-17a6b76b6742
e05b943e-d904-4baa-8850-07f3ece91aba,5f6cedc1-7996-457d-893b-17a6b76b6742
c1ba3990-ca4e-439c-8a6e-02e3c2ee692f,e05b943e-d904-4baa-8850-07f3ece91aba
81ed7ee6-76c9-42ae-94b6-68e70edeb1f0,5c7b37ad-0764-4511-972b-eedc5010a6e7
528b0f62-5511-46ba-995a-ce6ecc9df921,5c7b37ad-0764-4511-972b-eedc5010a6e7
81ed7ee6-76c9-42ae-94b6-68e70edeb1f0,528b0f62-5511-46ba-995a-ce6ecc9df921
984b011b-b47e-41d2-9a67-701036f49b44,26f7aae5-c50b-4737-8eca-6964cc2df8ed
c446da24-f299-4acf-a11c-f92d2bfd2288,26f7aae5-c50b-4737-8eca-6964cc2df8ed
984b011b-b47e-41d2-9a67-701036f49b44,c446da24-f299-4acf-a11c-f92d2bfd2288
ee4b734d-acc8-49bd-8b08-adabe3e9071c,2ce513de-d9eb-4ffb-9356-4214a7d265b6
6d0fe0fd-9322-45ba-ac03-81305a6e6357,2ce513de-d9eb-4ffb-9356-4214a7d265b6
ee4b734d-acc8-49bd-8b08-adabe3e9071c,6d0fe0fd-9322-45ba-ac03-81305a6e6357
5efbfe6c-16de-4ebe-b61a-fd6cbe2bfebc,6d01329b-84b1-48e6-bdb5-2f5722fe827e
937ede0f-82aa-46d1-98eb-31e7c07593f1,6d01329b-84b1-48e6-bdb5-2f5722fe827e
5efbfe6c-16de-4ebe-b61a-fd6cbe2bfebc,937ede0f-82aa-46d1-98eb-31e7c07593f1
adff9a89-0913-4ccf-b008-dde54038c2e1,dc692eea-f0b4-4c88-8ee1-fc16ced4519d
a33716de-e1c1-4463-88e9-5974886343f0,dc692eea-f0b4-4c88-8ee1-fc16ced4519d
adff9a89-0913-4ccf-b008-dde54038c2e1,a33716de-e1c1-4463-88e9-5974886343f0
0b88de7b-769c-4c43-b783-0a960f01a575,7d6e7fc5-6a28-4432-af01-ef077e9e736b
88e03985-070f-40e2-bf6f-080265ae373e,7d6e7fc5-6a28-4432-af01-ef077e9e736b
0b88de7b-769c-4c43-b783-0a960f01a575,88e03985-070f-40e2-bf6f-080265ae373e
5dcfe427-8029-427f-bb48-ff0fd1e7f39b,441bd093-9782-4a3e-ab08-4923b51a6124
d3172eed-9f62-4a44-8f60-c83cd55f42ac,441bd093-9782-4a3e-ab08-4923b51a6124
5dcfe427-8029-427f-bb48-ff0fd1e7f39b,d3172eed-9f62-4a44-8f60-c83cd55f42ac
a5ce6f18-492b-4000-9727-b2446817c7a4,00818f0b-5876-4ffc-8665-72c6b8c5f254
507b1a86-4944-48a1-939c-c04c0e56e200,00818f0b-5876-4ffc-8665-72c6b8c5f254
a5ce6f18-492b-4000-9727-b2446817c7a4,507b1a86-4944-48a1-939c-c04c0e56e200
61c8c7dd-8826-48d6-ac05-3c76f7498814,aa1f93ee-38b1-4243-8789-7115b450b217
c6b968d1-a944-48fe-8015-4889b669a64d,aa1f93ee-38b1-4243-8789-7115b450b217
61c8c7dd-8826-48d6-ac05-3c76f7498814,c6b968d1-a944-48fe-8015-4889b669a64d
6473800e-8e49-46de-8a03-23b9f0a5a01d,9436d9bf-31ae-4eab-9c93-2ce71509870d
e9102306-20bc-43da-8104-9d2c9218d948,9436d9bf-31ae-4eab-9c93-2ce71509870d
5e811ccb-302e-459a-9b9b-4acee0018c7a,9436d9bf-31ae-4eab-9c93-2ce71509870d
42dfce93-63a3-4dbb-b6f1-1ae11c93531c,9436d9bf-31ae-4eab-9c93-2ce71509870d
4dc71c00-1328-4d7c-b4a8-7f7d1eba6a56,9436d9bf-31ae-4eab-9c93-2ce71509870d
5612f18a-37bb-4a56-aaae-f6867a7ff96d,9436d9bf-31ae-4eab-9c93-2ce71509870d
72afd404-cab4-4639-996c-a12dc8aa3130,9436d9bf-31ae-4eab-9c93-2ce71509870d
3230a5c9-0b5a-409a-be4a-73e9646d93af,9436d9bf-31ae-4eab-9c93-2ce71509870d
a3222db3-e060-4500-9998-90489b39733e,9436d9bf-31ae-4eab-9c93-2ce71509870d
5f8d8073-58dc-4897-b37d-b5fdb405fbfa,9436d9bf-31ae-4eab-9c93-2ce71509870d
e8814dda-52bd-4771-b0c8-b5819f294fbb,9436d9bf-31ae-4eab-9c93-2ce71509870d
31595b06-1ec7-4196-9052-be64bccf3bb8,9436d9bf-31ae-4eab-9c93-2ce71509870d
9436d9bf-31ae-4eab-9c93-2ce71509870d,d4bcf66e-fd1d-4c3b-b7d6-84aae0fd8a8b
9436d9bf-31ae-4eab-9c93-2ce71509870d,2ab4cc09-ab85-4f9c-8ca3-59bb144edb53
d4bcf66e-fd1d-4c3b-b7d6-84aae0fd8a8b,2ab4cc09-ab85-4f9c-8ca3-59bb144edb53
017bf776-a2e2-4eb7-926a-c1bccea5418d,27277db1-ec31-4ed5-9715-78610b0df447
5612f18a-37bb-4a56-aaae-f6867a7ff96d,27277db1-ec31-4ed5-9715-78610b0df447
6473800e-8e49-46de-8a03-23b9f0a5a01d,88a75246-3f29-4354-9a6a-55418800709b
18350cba-ff13-49e3-af4b-e01c542cde1c,5cfbd39b-107b-408d-b9b0-5086b4052290
ba11c031-b4ae-4e25-b8ea-11fa4f7e3f69,3c282eff-05cf-4c06-ab89-e4a1d271bb3c
0badd01f-474a-4dc0-8282-2d0d13c43c35,3c282eff-05cf-4c06-ab89-e4a1d271bb3c
4dc71c00-1328-4d7c-b4a8-7f7d1eba6a56,acb19d75-4b93-49fe-807d-666d1e21beff
99a60408-24a1-4848-beeb-b973cc470f7e,31595b06-1ec7-4196-9052-be64bccf3bb8
6473800e-8e49-46de-8a03-23b9f0a5a01d,31595b06-1ec7-4196-9052-be64bccf3bb8
e9102306-20bc-43da-8104-9d2c9218d948,31595b06-1ec7-4196-9052-be64bccf3bb8
5e811ccb-302e-459a-9b9b-4acee0018c7a,31595b06-1ec7-4196-9052-be64bccf3bb8
42dfce93-63a3-4dbb-b6f1-1ae11c93531c,31595b06-1ec7-4196-9052-be64bccf3bb8
4dc71c00-1328-4d7c-b4a8-7f7d1eba6a56,31595b06-1ec7-4196-9052-be64bccf3bb8
5612f18a-37bb-4a56-aaae-f6867a7ff96d,31595b06-1ec7-4196-9052-be64bccf3bb8
72afd404-cab4-4639-996c-a12dc8aa3130,31595b06-1ec7-4196-9052-be64bccf3bb8
3230a5c9-0b5a-409a-be4a-73e9646d93af,31595b06-1ec7-4196-9052-be64bccf3bb8
a3222db3-e060-4500-9998-90489b39733e,31595b06-1ec7-4196-9052-be64bccf3bb8
5f8d8073-58dc-4897-b37d-b5fdb405fbfa,31595b06-1ec7-4196-9052-be64bccf3bb8
e8814dda-52bd-4771-b0c8-b5819f294fbb,31595b06-1ec7-4196-9052-be64bccf3bb8
8866e5e7-085f-4d09-b3e4-0b35aac22ab6,df7e9fff-dd53-45aa-bbb3-923474318e6c
8866e5e7-085f-4d09-b3e4-0b35aac22ab6,3e03c552-9524-4f69-ba38-20ad3b62099c
df7e9fff-dd53-45aa-bbb3-923474318e6c,3e03c552-9524-4f69-ba38-20ad3b62099c
31595b06-1ec7-4196-9052-be64bccf3bb8,8febcc5c-4cb0-480c-8f38-de3cd410cd61
31595b06-1ec7-4196-9052-be64bccf3bb8,71eed069-c4c0-4917-8467-3fa9b45720a3
8febcc5c-4cb0-480c-8f38-de3cd410cd61,71eed069-c4c0-4917-8467-3fa9b45720a3
9436d9bf-31ae-4eab-9c93-2ce71509870d,d849fd9e-4ddb-41ab-8170-bacd3bab381a
7400ec9b-0fca-49be-8d71-3b81b9127bab,d849fd9e-4ddb-41ab-8170-bacd3bab381a
c019d937-d01b-491b-b972-4f2bcbd0dffb,7400ec9b-0fca-49be-8d71-3b81b9127bab
a2050e9c-cab6-4571-8e94-ac5bb1ac94d6,608f8fff-4ec0-4d97-bb25-694a9f810915
7400ec9b-0fca-49be-8d71-3b81b9127bab,8d0d22d3-ac0f-4eab-b1ef-07d982753a99
9436d9bf-31ae-4eab-9c93-2ce71509870d,8d0d22d3-ac0f-4eab-b1ef-07d982753a99
608f8fff-4ec0-4d97-bb25-694a9f810915,c1c09864-a2a8-41a4-81c1-c16d78377e17
0305f6a2-ffeb-43d2-acf4-134460783e2a,c1c09864-a2a8-41a4-81c1-c16d78377e17
3a2e385c-711f-4187-afa3-961c2fe48e5e,94bf89cc-acbd-47a2-ac08-d5cf7e3eff5b
0badd01f-474a-4dc0-8282-2d0d13c43c35,94bf89cc-acbd-47a2-ac08-d5cf7e3eff5b
4dc71c00-1328-4d7c-b4a8-7f7d1eba6a56,ad154408-56ae-466b-a8ab-8e835bd970e3
7400ec9b-0fca-49be-8d71-3b81b9127bab,ad154408-56ae-466b-a8ab-8e835bd970e3
aac44a26-4c02-4522-9630-39f1e797e2a5,4bd28414-a692-427f-b320-e26fb56edae3
1bec97fc-da75-44a1-8915-e7aeb9bb25c3,628bef31-cea9-4cd4-9e7a-f17f391e0025
a9aab0c9-870c-4ed4-a6b3-d05818133b02,71ca91e2-593f-420a-9f35-779b3995aa2d
94bf89cc-acbd-47a2-ac08-d5cf7e3eff5b,64f459f8-78b8-4e8d-9554-3129affb29ff
608f8fff-4ec0-4d97-bb25-694a9f810915,802cb571-54c1-452e-9722-2ceb85708bb3
92dd2d4f-42c2-46a1-b217-19e285be5410,802cb571-54c1-452e-9722-2ceb85708bb3
8866e5e7-085f-4d09-b3e4-0b35aac22ab6,542e433f-70d8-4d0e-ac8b-8a527241dfa9
9f08cec5-4df5-4610-9858-9549cb3e1e3f,542e433f-70d8-4d0e-ac8b-8a527241dfa9
2e34cfa8-115d-403a-9440-f35b2ba6c0fd,12a21b0a-3ff5-4d58-bb8c-bfd0eb8519b9
2e34cfa8-115d-403a-9440-f35b2ba6c0fd,4bb4afdb-208a-436b-b733-3bc15bae6cd8
2e34cfa8-115d-403a-9440-f35b2ba6c0fd,284e6495-ff2c-48c5-ba1f-ec9e9d937d09
2e34cfa8-115d-403a-9440-f35b2ba6c0fd,b2cdd6a6-5fe4-48dc-9d13-bc85779ae975
2e34cfa8-115d-403a-9440-f35b2ba6c0fd,4752677f-07fc-4458-b630-9fc0f74ed6c7
2e34cfa8-115d-403a-9440-f35b2ba6c0fd,acf6e32f-df4f-4686-b874-45b376f40b41
2e34cfa8-115d-403a-9440-f35b2ba6c0fd,35fd9a8b-c5e9-4335-a5f6-6a71d38c9308
2e34cfa8-115d-403a-9440-f35b2ba6c0fd,dd461c34-a9b4-484a-93e8-b2f2dee9fd61
2e34cfa8-115d-403a-9440-f35b2ba6c0fd,713119c6-4def-4f2b-9e25-69338c1864e4
2e34cfa8-115d-403a-9440-f35b2ba6c0fd,c33e28a6-8c90-4ac5-b9ac-b5defa8043d1
2e34cfa8-115d-403a-9440-f35b2ba6c0fd,fddadbb5-db61-4706-a8a8-06d180be9c84
b2cdd6a6-5fe4-48dc-9d13-bc85779ae975,fb955c0e-99b7-4850-b718-d984a6bceb8d
b2cdd6a6-5fe4-48dc-9d13-bc85779ae975,a09794d8-93fe-432e-8f88-47cefc300905
fb955c0e-99b7-4850-b718-d984a6bceb8d,a09794d8-93fe-432e-8f88-47cefc300905
4752677f-07fc-4458-b630-9fc0f74ed6c7,8b792d54-7c14-4dc0-a891-80d23b9b1745
4752677f-07fc-4458-b630-9fc0f74ed6c7,0055b485-4c04-45cc-b2a2-ab87fd4152df
8b792d54-7c14-4dc0-a891-80d23b9b1745,0055b485-4c04-45cc-b2a2-ab87fd4152df
acf6e32f-df4f-4686-b874-45b376f40b41,0093dd48-6dd4-4057-9c57-2d4d3c2e95ec
acf6e32f-df4f-4686-b874-45b376f40b41,f79ea3f0-af4a-4910-880b-f97c4e516f27
0093dd48-6dd4-4057-9c57-2d4d3c2e95ec,f79ea3f0-af4a-4910-880b-f97c4e516f27
35fd9a8b-c5e9-4335-a5f6-6a71d38c9308,12717cb7-c596-4b3b-bbd8-dcb347f244c0
35fd9a8b-c5e9-4335-a5f6-6a71d38c9308,64f91a15-4ae2-4174-9302-1af6b3c811ba
12717cb7-c596-4b3b-bbd8-dcb347f244c0,64f91a15-4ae2-4174-9302-1af6b3c811ba
dd461c34-a9b4-484a-93e8-b2f2dee9fd61,a668fd66-f59e-46c7-9ce8-31248d6675d7
dd461c34-a9b4-484a-93e8-b2f2dee9fd61,7927929f-c47a-4780-be49-e673d08f69b2
a668fd66-f59e-46c7-9ce8-31248d6675d7,7927929f-c47a-4780-be49-e673d08f69b2
713119c6-4def-4f2b-9e25-69338c1864e4,0af8cb1a-0ddf-486b-a8c1-5597822b2596
713119c6-4def-4f2b-9e25-69338c1864e4,4da42634-af76-4e0f-9d8a-00dbda94f9e1
0af8cb1a-0ddf-486b-a8c1-5597822b2596,4da42634-af76-4e0f-9d8a-00dbda94f9e1
608f8fff-4ec0-4d97-bb25-694a9f810915,86cd9bf9-45e3-41f8-80fd-21b2dad00a25
608f8fff-4ec0-4d97-bb25-694a9f810915,a70eb576-345d-405c-a2be-4a32a60a9457
86cd9bf9-45e3-41f8-80fd-21b2dad00a25,a70eb576-345d-405c-a2be-4a32a60a9457
c1c09864-a2a8-41a4-81c1-c16d78377e17,dfd86c0f-f40e-4f8c-9348-6b02e51a5e05
c1c09864-a2a8-41a4-81c1-c16d78377e17,14fb606e-1b7b-48db-a435-aa8c5422fde4
dfd86c0f-f40e-4f8c-9348-6b02e51a5e05,14fb606e-1b7b-48db-a435-aa8c5422fde4
2cd41d3c-bb3f-48e7-b7f3-9856047c733e,37e3ce0b-a32b-435d-bad0-bf05ec32bf75
12a21b0a-3ff5-4d58-bb8c-bfd0eb8519b9,4893b405-1fc5-4f3d-8d15-b4b3a3210e12
12a21b0a-3ff5-4d58-bb8c-bfd0eb8519b9,866bed61-8163-4a97-9595-2f5b3fa47337
4893b405-1fc5-4f3d-8d15-b4b3a3210e12,866bed61-8163-4a97-9595-2f5b3fa47337
4bb4afdb-208a-436b-b733-3bc15bae6cd8,1e7fce1c-8930-42b7-aab0-757bdf96ef09
4bb4afdb-208a-436b-b733-3bc15bae6cd8,e5bd4b2c-dcde-4ecd-a707-0720a11b816e
1e7fce1c-8930-42b7-aab0-757bdf96ef09,e5bd4b2c-dcde-4ecd-a707-0720a11b816e
284e6495-ff2c-48c5-ba1f-ec9e9d937d09,835c7e51-edba-41b2-b023-a0bdea99e169
284e6495-ff2c-48c5-ba1f-ec9e9d937d09,ca689c82-e3c2-46c3-81f0-162cb20823fc
835c7e51-edba-41b2-b023-a0bdea99e169,ca689c82-e3c2-46c3-81f0-162cb20823fc
8866e5e7-085f-4d09-b3e4-0b35aac22ab6,27b62679-959d-4c43-b950-dfe132a04936
c33e28a6-8c90-4ac5-b9ac-b5defa8043d1,6a2c8394-cb32-4252-a985-ddac8c87c76f
27b62679-959d-4c43-b950-dfe132a04936,6a2c8394-cb32-4252-a985-ddac8c87c76f
fddadbb5-db61-4706-a8a8-06d180be9c84,7a9afc86-afaf-464d-b2d8-f97497309129
fddadbb5-db61-4706-a8a8-06d180be9c84,8cfdf1a7-c242-4cc3-85e4-bb6b2d27759b
7a9afc86-afaf-464d-b2d8-f97497309129,8cfdf1a7-c242-4cc3-85e4-bb6b2d27759b
802cb571-54c1-452e-9722-2ceb85708bb3,5f4d3430-9df2-46e5-84d9-8dccf100dad4
802cb571-54c1-452e-9722-2ceb85708bb3,1ec25454-73a5-4cd4-b08c-d8d27d815c99
5f4d3430-9df2-46e5-84d9-8dccf100dad4,1ec25454-73a5-4cd4-b08c-d8d27d815c99
866bed61-8163-4a97-9595-2f5b3fa47337,35faa309-8bc1-4331-84bd-4c98644a2b51
4893b405-1fc5-4f3d-8d15-b4b3a3210e12,35faa309-8bc1-4331-84bd-4c98644a2b51
e5bd4b2c-dcde-4ecd-a707-0720a11b816e,ee48a195-c46b-4f1e-ab1a-63f89adbf739
1e7fce1c-8930-42b7-aab0-757bdf96ef09,ee48a195-c46b-4f1e-ab1a-63f89adbf739
7927929f-c47a-4780-be49-e673d08f69b2,9ac6576a-f347-4787-83b6-bb0c2cbb2ad1
a668fd66-f59e-46c7-9ce8-31248d6675d7,9ac6576a-f347-4787-83b6-bb0c2cbb2ad1
64f91a15-4ae2-4174-9302-1af6b3c811ba,52da3005-a01d-4ed5-9dd4-6e56f592ec62
12717cb7-c596-4b3b-bbd8-dcb347f244c0,52da3005-a01d-4ed5-9dd4-6e56f592ec62
6a2c8394-cb32-4252-a985-ddac8c87c76f,371479e8-5d14-44b3-962d-006c1dcb6b8c
27b62679-959d-4c43-b950-dfe132a04936,371479e8-5d14-44b3-962d-006c1dcb6b8c
8cfdf1a7-c242-4cc3-85e4-bb6b2d27759b,e52ad0bd-2ec1-4812-bc0f-b2e98894951d
7a9afc86-afaf-464d-b2d8-f97497309129,e52ad0bd-2ec1-4812-bc0f-b2e98894951d
